"","connectedness_level","tot_tags","tot_comments","tot_reactions","totcommon_sharedInterests","sharedBeliefs-religion","sharedBeliefs-causes_you_care_about","sharedBeliefs-cultural_background","sharedBeliefs-politics","sharedActivities-activism","sharedActivities-business","sharedActivities-event_attendance","sharedActivities-going_out","sharedActivities-sports_outdoor","sharedActivities-work_study","sameInstitution-coworker","sameInstitution-same_other_institution","sameInstitution-same_school","sameInstitution-same_university","commonPlace-live_same_city","commonPlace-live_together","commonPlace-same_hometown","is_male","friend_same_gender"
"1189",1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,TRUE
"1190",1,9,25,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,TRUE,FALSE
"1191",7,2,13,90,5,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1192",7,2,7,14,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1193",7,0,1,13,4,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"1194",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1195",5,6,0,3,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1196",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1197",5,2,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1198",3,0,6,18,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1199",7,6,1,3,5,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"1200",3,3,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE
"1201",5,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1202",2,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE
"1203",2,0,41,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1204",4,0,3,23,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,TRUE
"1205",7,1,3,24,7,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,FALSE,TRUE
"1206",2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1207",4,0,10,19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1208",4,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,FALSE,TRUE
"1209",2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,FALSE,FALSE
"1210",2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1211",7,0,1,3,4,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,FALSE,TRUE
"1212",3,0,3,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,FALSE,FALSE
"1213",5,4,0,3,4,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,FALSE
"1214",7,0,3,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1215",3,1,6,0,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,FALSE,FALSE
"1216",2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1217",6,16,3,16,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1218",4,0,0,20,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1219",5,2,0,16,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,FALSE,FALSE
"1220",6,0,0,7,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1221",4,0,0,5,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1222",4,0,1,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1223",5,0,5,49,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1224",7,1,1,6,6,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,FALSE,FALSE
"1225",6,0,0,5,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"1226",2,0,0,3,3,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1227",6,1,2,10,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1228",5,0,2,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1229",7,0,0,4,8,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,FALSE,FALSE
"1230",2,0,0,2,5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1231",2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,FALSE,TRUE
"1232",1,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,FALSE
"1233",1,1,22,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,FALSE,FALSE
"1234",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE
"1235",4,2,15,12,6,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,FALSE,TRUE
"1236",1,0,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,FALSE,TRUE
"1237",1,0,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,FALSE,FALSE
"1238",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE
"1239",1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE
"1240",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1241",3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1242",7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"1243",4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1244",5,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"1245",7,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,TRUE,TRUE
"1246",5,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE,TRUE
"1247",7,0,10,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE,FALSE
"1248",4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1249",5,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE
"1250",2,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE,TRUE
"1251",3,0,16,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1252",7,8,27,158,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,FALSE,FALSE
"1253",2,0,0,14,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,FALSE,TRUE
"1254",1,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,FALSE,TRUE
"1255",1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1256",1,1,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1257",1,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE
"1258",1,0,0,99,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"1259",1,0,1,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,TRUE
"1260",1,0,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1261",3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1262",2,0,1,91,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1263",2,0,4,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1264",6,5,2,39,7,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE
"1265",3,19,18,144,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,FALSE,FALSE
"1266",2,0,1,35,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1267",3,0,0,10,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,FALSE,TRUE
"1268",3,0,0,1,4,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,FALSE,TRUE
"1269",1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,FALSE,TRUE
"1270",4,0,0,1,6,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,FALSE,TRUE
"1271",3,1,14,38,5,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,FALSE,TRUE
"1272",3,1,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1273",2,0,3,21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1274",3,0,10,7,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,FALSE,TRUE
"1275",4,1,40,116,6,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,FALSE,TRUE
"1276",4,1,10,97,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1277",4,1,21,88,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,FALSE,TRUE
"1278",1,0,16,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1279",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1280",1,0,2,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1281",5,0,0,10,3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1282",3,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1283",3,0,6,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1284",6,0,0,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1285",4,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1286",4,3,6,57,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,FALSE,TRUE
"1287",2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1288",3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1289",2,0,2,9,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE
"1290",2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1291",2,0,10,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1292",7,3,3,14,6,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"1293",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1294",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1295",2,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1296",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1297",1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1298",2,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE
"1299",1,0,1,8,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,FALSE,TRUE
"1300",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1301",2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1302",6,0,3,29,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"1303",2,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1304",4,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1305",2,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1306",6,1,6,85,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,FALSE,TRUE
"1307",6,0,5,40,4,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1308",4,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,FALSE
"1309",3,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1310",1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1311",3,0,8,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1312",2,0,1,31,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"1313",2,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1314",4,0,2,43,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1315",7,0,0,10,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"1316",2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1317",4,0,0,10,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1318",6,0,2,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1319",6,1,18,8,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1320",3,0,0,11,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,TRUE
"1321",2,0,2,38,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,FALSE,TRUE
"1322",1,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1323",1,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1324",1,0,1,42,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1325",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1326",1,0,0,38,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,FALSE,TRUE
"1327",2,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"1328",1,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1329",1,1,5,34,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1330",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1331",2,2,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1332",2,0,7,57,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE
"1333",3,0,4,89,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,FALSE,TRUE
"1334",4,0,0,75,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE
"1335",2,0,3,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE
"1336",1,0,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,FALSE,TRUE
"1337",1,2,2,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1338",3,0,6,15,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,TRUE
"1339",2,0,0,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,FALSE
"1340",2,0,0,19,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,FALSE,TRUE
"1341",2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1342",2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1343",2,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1344",7,3,0,11,5,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,FALSE,TRUE
"1345",6,0,1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1346",2,0,1,16,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1347",3,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"1348",4,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,FALSE,TRUE
"1349",2,0,0,15,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1350",3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1351",7,28,64,156,4,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,FALSE,TRUE
"1352",2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1353",2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FALSE,TRUE
"1354",2,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1355",2,0,4,21,6,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,FALSE,FALSE
"1356",7,0,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,FALSE,FALSE
"1357",1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1358",7,7,20,21,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,FALSE,TRUE
"1359",7,2,24,49,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1360",2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1361",2,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,TRUE
"1362",6,6,50,121,4,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,FALSE,TRUE
"1363",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1364",7,0,1,7,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE
"1365",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1366",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1367",1,0,0,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,FALSE,TRUE
"1368",2,0,0,34,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,TRUE
"1369",1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1370",5,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE,TRUE
"1371",7,1,29,73,9,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,FALSE,TRUE
"1372",1,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,FALSE,TRUE
"1373",1,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,FALSE
"1374",1,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"1375",1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"1376",1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,FALSE,TRUE
"1377",1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"1378",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"1379",1,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,FALSE,TRUE
"1380",1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1381",3,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"1382",7,0,0,48,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,FALSE
"1383",2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,FALSE,FALSE
"1384",2,0,0,88,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1385",1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1386",7,0,25,26,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1387",1,0,0,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE
"1388",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1389",2,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1390",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1391",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1392",7,22,44,31,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1393",5,0,0,7,7,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,FALSE,TRUE
"1394",7,2,5,20,9,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,FALSE,TRUE
"1395",6,0,4,31,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1396",7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1397",3,1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1398",7,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1399",7,2,4,2,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1400",1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1401",2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,FALSE
"1402",2,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1403",5,3,26,18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1404",2,0,33,82,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,FALSE,TRUE
"1405",2,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,TRUE
"1406",2,0,1,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,TRUE
"1407",1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,FALSE,TRUE
"1408",2,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1409",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1410",1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1411",2,4,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1412",5,6,25,14,3,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,FALSE,TRUE
"1413",5,5,2,53,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,FALSE,FALSE
"1414",2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1415",3,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,TRUE
"1416",2,0,5,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,FALSE,FALSE
"1417",1,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1418",1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"1419",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"1420",1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1421",4,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,FALSE,TRUE
"1422",2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE,TRUE
"1423",3,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,FALSE,FALSE
"1424",4,0,2,0,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,FALSE,FALSE
